"","politician","polltype","subgroup","start_date","end_date","pollster_rating_name","sample_size","raw_sample_size","population","weight","approve","disapprove","approve_adjusted","disapprove_adjusted","tracking","url","poll_id","question_id","created_at","timestamp","pollster_rating_id","subpopulation"
"5964","Donald Trump",NA,NA,"7/29/18","7/31/18","YouGov",1500,NA,"a",NA,39,51,NA,NA,NA,"https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/fw0vfdqfpc/econTabReport.pdf",53464,84642,"8/1/18 13:21",NA,391,NA
"5965","Donald Trump",NA,NA,"7/29/18","7/31/18","YouGov",1222,NA,"rv",NA,43,53,NA,NA,NA,"https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/fw0vfdqfpc/econTabReport.pdf",53464,84643,"8/1/18 13:21",NA,391,NA
"5966","Donald Trump",NA,NA,"7/27/18","7/31/18","Ipsos",1901,NA,"a",NA,40.2,55.1,NA,NA,TRUE,"http://polling.reuters.com/#poll/CP3_2/",53494,85679,"8/3/18 15:26",NA,154,NA
"5967","Donald Trump",NA,NA,"7/27/18","7/31/18","Ipsos",1571,NA,"rv",NA,43.7,53.5,NA,NA,TRUE,"http://polling.reuters.com/#poll/CP3_2/filters/PD1:1",53494,85682,"8/3/18 15:26",NA,154,NA
"5968","Donald Trump",NA,NA,"7/29/18","7/30/18","YouGov",1000,NA,"a",NA,42,51,NA,NA,NA,"https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/nysq3ws7ma/tabs_Trump_Tweets_20180729.pdf",53445,84604,"7/30/18 21:55",NA,391,NA
"5969","Donald Trump",NA,NA,"7/29/18","7/30/18","YouGov",889,NA,"rv",NA,45,53,NA,NA,NA,"https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/nysq3ws7ma/tabs_Trump_Tweets_20180729.pdf",53445,84605,"7/30/18 21:55",NA,391,NA
"5970","Donald Trump",NA,NA,"7/26/18","7/30/18","Rasmussen Reports",1500,NA,"lv",NA,48,50,NA,NA,TRUE,"https://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history",53450,84610,"7/31/18 10:04",NA,277,NA
"5971","Donald Trump",NA,NA,"7/26/18","7/30/18","Ipsos",1555,NA,"rv",NA,44.4,52.7,NA,NA,TRUE,"http://polling.reuters.com/#poll/CP3_2/filters/PD1:1",53454,84615,"7/31/18 16:17",NA,154,NA
"5972","Donald Trump",NA,NA,"7/26/18","7/30/18","Ipsos",1873,NA,"a",NA,41.6,53.6,NA,NA,TRUE,"http://polling.reuters.com/#poll/CP3_2/",53454,84617,"7/31/18 16:17",NA,154,NA
"5973","Donald Trump",NA,NA,"7/26/18","7/30/18","Morning Consult",1993,NA,"rv",NA,43,52,NA,NA,NA,"https://www.politico.com/f/?id=00000164-f1fc-d428-a7fe-f1ffda9d0000",53461,84637,"8/1/18 10:13",NA,218,NA
"5974","Donald Trump",NA,NA,"7/26/18","7/30/18","Morning Consult",2200,NA,"a",NA,41,53,NA,NA,NA,"https://morningconsult.com/wp-content/uploads/2018/08/180746_crosstabs_BRANDS-NFL_HS_V1.pdf",53461,92550,"1/8/19 23:33",NA,218,NA
"5975","Donald Trump",NA,NA,"7/26/18","7/30/18","Morning Consult",2200,NA,"a",NA,42,51,NA,NA,NA,"https://morningconsult.com/wp-content/uploads/2018/08/180748_crosstabs_MEDIACREDIBILITY_v1_AD.pdf",53461,92551,"1/8/19 23:34",NA,218,NA
"5976","Donald Trump",NA,NA,"7/28/18","7/29/18","YouGov",1000,NA,"a",NA,41,48,NA,NA,NA,"https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/4qnmeat1ls/tabs_Trump_Tweets_20180728.pdf",53442,84600,"7/30/18 11:40",NA,391,NA
"5977","Donald Trump",NA,NA,"7/28/18","7/29/18","YouGov",841,NA,"rv",NA,45,52,NA,NA,NA,"https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/4qnmeat1ls/tabs_Trump_Tweets_20180728.pdf",53442,84601,"7/30/18 11:41",NA,391,NA
"5978","Donald Trump",NA,NA,"7/25/18","7/29/18","Rasmussen Reports",1500,NA,"lv",NA,47,51,NA,NA,TRUE,"https://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history",53439,84597,"7/30/18 09:32",NA,277,NA
"5979","Donald Trump",NA,NA,"7/25/18","7/29/18","Ipsos",1560,NA,"rv",NA,44.7,52,NA,NA,TRUE,"http://polling.reuters.com/#poll/CP3_2/filters/PD1:1",53455,84616,"7/31/18 16:17",NA,154,NA
"5980","Donald Trump",NA,NA,"7/25/18","7/29/18","Ipsos",1876,NA,"a",NA,42.5,52.5,NA,NA,TRUE,"http://polling.reuters.com/#poll/CP3_2/",53455,84618,"7/31/18 16:17",NA,154,NA
"5981","Donald Trump",NA,NA,"7/23/18","7/29/18","Gallup",1500,NA,"a",NA,40,55,NA,NA,NA,"http://news.gallup.com/poll/203207/trump-job-approval-weekly.aspx",53443,84602,"7/30/18 14:33",NA,112,NA
"5982","Donald Trump",NA,NA,"7/27/18","7/28/18","YouGov",1000,NA,"a",NA,38,52,NA,NA,NA,"https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/7t0bm4s7r0/tabs_Trump_Tweets_20180727.pdf",53437,84591,"7/29/18 10:00",NA,391,NA
"5983","Donald Trump",NA,NA,"7/27/18","7/28/18","YouGov",879,NA,"rv",NA,44,53,NA,NA,NA,"https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/7t0bm4s7r0/tabs_Trump_Tweets_20180727.pdf",53437,84592,"7/29/18 10:00",NA,391,NA
"5984","Donald Trump",NA,NA,"7/24/18","7/28/18","Ipsos",1907,NA,"a",NA,42.1,52.8,NA,NA,TRUE,"http://polling.reuters.com/#poll/CP3_2/",53456,84619,"7/31/18 16:17",NA,154,NA
"5985","Donald Trump",NA,NA,"7/24/18","7/28/18","Ipsos",1571,NA,"rv",NA,45.2,51.4,NA,NA,TRUE,"http://polling.reuters.com/#poll/CP3_2/filters/PD1:1",53456,84621,"7/31/18 16:17",NA,154,NA
"5986","Donald Trump",NA,NA,"7/26/18","7/27/18","YouGov",1000,NA,"a",NA,41,50,NA,NA,TRUE,"https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/9l74628kg6/tabs_Trump_Tweets_20180726.pdf",53436,84589,"7/29/18 10:00",NA,391,NA
"5987","Donald Trump",NA,NA,"7/26/18","7/27/18","YouGov",880,NA,"rv",NA,46,51,NA,NA,TRUE,"https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/9l74628kg6/tabs_Trump_Tweets_20180726.pdf",53436,84590,"7/29/18 10:00",NA,391,NA
"5988","Donald Trump",NA,NA,"7/25/18","7/27/18","SurveyMonkey",2509,NA,"a",NA,43,55,NA,NA,NA,"https://drive.google.com/file/d/1az9_hGU7rskcdElS1eW0oj2c_Z1Z1rw3/view",53458,84631,"7/31/18 16:28",NA,324,NA
"5989","Donald Trump",NA,NA,"7/25/18","7/27/18","SurveyMonkey",2225,NA,"rv",NA,45,55,NA,NA,NA,"https://drive.google.com/file/d/1az9_hGU7rskcdElS1eW0oj2c_Z1Z1rw3/view",53458,84632,"7/31/18 16:28",NA,324,NA
"5990","Donald Trump",NA,NA,"7/23/18","7/27/18","Ipsos",1938,NA,"a",NA,42.7,52.5,NA,NA,TRUE,"http://polling.reuters.com/#poll/CP3_2/",53457,84620,"7/31/18 16:17",NA,154,NA
"5991","Donald Trump",NA,NA,"7/23/18","7/27/18","Ipsos",1596,NA,"rv",NA,45.5,51.2,NA,NA,TRUE,"http://polling.reuters.com/#poll/CP3_2/filters/PD1:1",53457,84622,"7/31/18 16:17",NA,154,NA
"5992","Donald Trump",NA,NA,"7/25/18","7/26/18","YouGov",1000,NA,"a",NA,44,50,NA,NA,NA,"https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/08zpvrognx/tabs_Trump_Tweets_20180725.pdf",53435,84588,"7/27/18 15:59",NA,391,NA
"5993","Donald Trump",NA,NA,"7/25/18","7/26/18","YouGov",893,NA,"rv",NA,46,52,NA,NA,NA,"https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/08zpvrognx/tabs_Trump_Tweets_20180725.pdf",53435,91984,"11/28/18 23:20",NA,391,NA
"5994","Donald Trump",NA,NA,"7/24/18","7/26/18","Rasmussen Reports",1500,NA,"lv",NA,46,52,NA,NA,TRUE,"https://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history",53440,84598,"7/30/18 09:32",NA,277,NA
"5995","Donald Trump",NA,NA,"7/22/18","7/26/18","Ipsos",1437,NA,"a",NA,42.1,53.2,NA,NA,TRUE,"http://polling.reuters.com/#poll/CP3_2/",53432,84576,"7/27/18 15:39",NA,154,NA
"5996","Donald Trump",NA,NA,"7/22/18","7/26/18","Ipsos",1200,NA,"rv",NA,44.6,51.9,NA,NA,TRUE,"http://polling.reuters.com/#poll/CP3_2/filters/PD1:1",53432,84579,"7/27/18 15:39",NA,154,NA
"5997","Donald Trump",NA,NA,"7/19/18","7/26/18","GQR",1003,NA,"rv",NA,40,56,NA,NA,NA,"http://www.democracycorps.com/attachments/article/1090/Democracy%20Corps%20July%20National%20Poll%20Toplines_7.26.2018.pdf",53531,85880,"8/7/18 14:11",NA,126,NA
"5998","Donald Trump",NA,NA,"7/24/18","7/25/18","YouGov",1000,NA,"a",NA,40,50,NA,NA,NA,"https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/shxdxf47gv/tabs_Trump_Tweets_20180724.pdf",53427,84570,"7/26/18 14:29",NA,391,NA
"5999","Donald Trump",NA,NA,"7/24/18","7/25/18","YouGov",868,NA,"rv",NA,45,51,NA,NA,NA,"https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/shxdxf47gv/tabs_Trump_Tweets_20180724.pdf",53427,91983,"11/28/18 23:20",NA,391,NA
"6000","Donald Trump",NA,NA,"7/24/18","7/25/18","Harris Insights & Analytics",1323,NA,"rv",NA,45,55,NA,NA,NA,"http://harvardharrispoll.com/wp-content/uploads/2018/07/Final_HHP_Jul2018_RegisteredVoters_Topline_Memo.pdf",53438,84593,"7/29/18 11:27",NA,133,NA
"6001","Donald Trump",NA,NA,"7/23/18","7/25/18","Rasmussen Reports",1500,NA,"lv",NA,46,53,NA,NA,TRUE,"https://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history",53428,84571,"7/27/18 09:44",NA,277,NA
"6002","Donald Trump",NA,NA,"7/21/18","7/25/18","Ipsos",1430,NA,"a",NA,41.9,53.3,NA,NA,TRUE,"http://polling.reuters.com/#poll/CP3_2/",53433,84577,"7/27/18 15:39",NA,154,NA
"6003","Donald Trump",NA,NA,"7/21/18","7/25/18","Ipsos",1184,NA,"rv",NA,44.2,52.4,NA,NA,TRUE,"http://polling.reuters.com/#poll/CP3_2/filters/PD1:1",53433,84580,"7/27/18 15:39",NA,154,NA
"6004","Donald Trump",NA,NA,"7/19/18","7/25/18","SurveyMonkey",6196,NA,"a",NA,43,55,NA,NA,NA,"https://drive.google.com/file/d/1fZzapjUVsSnOIZUpf6Eo6bo-Ot6a3y7q/view",53425,84566,"7/26/18 13:23",NA,324,NA
"6005","Donald Trump",NA,NA,"7/19/18","7/25/18","SurveyMonkey",5409,NA,"rv",NA,44,55,NA,NA,NA,"https://drive.google.com/file/d/1fZzapjUVsSnOIZUpf6Eo6bo-Ot6a3y7q/view",53425,84567,"7/26/18 13:23",NA,324,NA
"6006","Donald Trump",NA,NA,"7/23/18","7/24/18","YouGov",1000,NA,"a",NA,39,50,NA,NA,NA,"https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/zbxoqi3ht5/tabs_Trump_Tweets_20180723.pdf",53424,84565,"7/26/18 13:15",NA,391,NA
"6007","Donald Trump",NA,NA,"7/23/18","7/24/18","YouGov",864,NA,"rv",NA,45,52,NA,NA,NA,"https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/zbxoqi3ht5/tabs_Trump_Tweets_20180723.pdf",53424,91982,"11/28/18 23:20",NA,391,NA
"6008","Donald Trump",NA,NA,"7/22/18","7/24/18","Rasmussen Reports",1500,NA,"lv",NA,46,52,NA,NA,TRUE,"https://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history",53414,84549,"7/25/18 12:00",NA,277,NA
"6009","Donald Trump",NA,NA,"7/22/18","7/24/18","YouGov",1500,NA,"a",NA,41,50,NA,NA,NA,"https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/wa3gpxn761/econTabReport.pdf",53416,84552,"7/25/18 12:03",NA,391,NA
"6010","Donald Trump",NA,NA,"7/22/18","7/24/18","YouGov",1203,NA,"rv",NA,43,54,NA,NA,NA,"https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/wa3gpxn761/econTabReport.pdf",53416,84553,"7/25/18 12:03",NA,391,NA
"6011","Donald Trump",NA,NA,"7/20/18","7/24/18","Ipsos",1410,NA,"a",NA,41.9,52.7,NA,NA,TRUE,"http://polling.reuters.com/#poll/CP3_2/",53434,84578,"7/27/18 15:39",NA,154,NA
"6012","Donald Trump",NA,NA,"7/20/18","7/24/18","Ipsos",1165,NA,"rv",NA,43.6,53.3,NA,NA,TRUE,"http://polling.reuters.com/#poll/CP3_2/filters/PD1:1",53434,84581,"7/27/18 15:39",NA,154,NA
"6013","Donald Trump",NA,NA,"7/22/18","7/23/18","YouGov",1000,NA,"a",NA,40,51,NA,NA,NA,"https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/xahb9o2bj2/tabs_Trump_Tweets_20180722.pdf",53402,84512,"7/23/18 20:15",NA,391,NA
"6014","Donald Trump",NA,NA,"7/22/18","7/23/18","YouGov",867,NA,"rv",NA,44,53,NA,NA,NA,"https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/xahb9o2bj2/tabs_Trump_Tweets_20180722.pdf",53402,84513,"7/23/18 20:15",NA,391,NA
"6015","Donald Trump",NA,NA,"7/19/18","7/23/18","Rasmussen Reports",1500,NA,"lv",NA,46,53,NA,NA,TRUE,"https://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history",53403,84514,"7/24/18 12:44",NA,277,NA
"6016","Donald Trump",NA,NA,"7/19/18","7/23/18","Ipsos",1560,NA,"a",NA,40.4,53.1,NA,NA,TRUE,"http://polling.reuters.com/#poll/CP3_2/",53409,84531,"7/24/18 16:50",NA,154,NA
"6017","Donald Trump",NA,NA,"7/19/18","7/23/18","Ipsos",1277,NA,"rv",NA,42.7,53.9,NA,NA,TRUE,"http://polling.reuters.com/#poll/CP3_2/filters/PD1:1",53409,84535,"7/24/18 16:50",NA,154,NA
"6018","Donald Trump",NA,NA,"7/19/18","7/23/18","Morning Consult",1996,NA,"rv",NA,45,51,NA,NA,NA,"https://morningconsult.com/wp-content/uploads/2018/07/180736_crosstabs_POLITICO_v1_DK.pdf",53413,84547,"7/24/18 17:06",NA,218,NA
"6019","Donald Trump",NA,NA,"7/19/18","7/23/18","Morning Consult",2203,NA,"a",NA,43,51,NA,NA,NA,"https://morningconsult.com/wp-content/uploads/2018/07/180736_crosstabs_POLITICO_POL24_DK-1.pdf",53413,84596,"7/29/18 15:59",NA,218,NA
"6020","Donald Trump",NA,NA,"7/19/18","7/23/18","Morning Consult",2201,NA,"a",NA,42,51,NA,NA,NA,"https://morningconsult.com/wp-content/uploads/2018/08/180737_crosstabs_BRANDS_V2_HS.pdf",53413,92549,"1/8/19 23:33",NA,218,NA
"6021","Donald Trump",NA,NA,"7/18/18","7/23/18","Quinnipiac University",1177,NA,"rv",NA,38,58,NA,NA,NA,"https://poll.qu.edu/Poll-Release-Legacy?releaseid=2557",53404,84515,"7/24/18 13:36",NA,267,NA
"6022","Donald Trump",NA,NA,"7/21/18","7/22/18","YouGov",1000,NA,"a",NA,40,50,NA,NA,NA,"https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/crvr84v5eo/tabs_Trump_Tweets_20180721.pdf",53399,84508,"7/23/18 13:56",NA,391,NA
"6023","Donald Trump",NA,NA,"7/21/18","7/22/18","YouGov",842,NA,"rv",NA,45,52,NA,NA,NA,"https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/crvr84v5eo/tabs_Trump_Tweets_20180721.pdf",53399,84509,"7/23/18 13:56",NA,391,NA
"6024","Donald Trump",NA,NA,"7/21/18","7/22/18","Harris Insights & Analytics",1001,NA,"rv",NA,48,52,NA,NA,NA,"http://thehill.com/hilltv/what-americas-thinking/398796-poll-trump-approval-now-at-48-percent",53422,84563,"7/25/18 16:00",NA,133,NA
"6025","Donald Trump",NA,NA,"7/19/18","7/22/18","Marist College",1061,NA,"a",NA,39,51,NA,NA,NA,"http://maristpoll.marist.edu/wp-content/uploads/2018/07/NPR_PBS-NewsHour_Marist-Poll_Nature-of-the-Sample-and-Tables_Pres.-Trump-Congress-and-the-Midterm-Elections_July-2018_181807241056.pdf#page=3",53415,84550,"7/25/18 12:03",NA,183,NA
"6026","Donald Trump",NA,NA,"7/19/18","7/22/18","Marist College",923,NA,"rv",NA,41,51,NA,NA,NA,"http://maristpoll.marist.edu/wp-content/uploads/2018/07/NPR_PBS-NewsHour_Marist-Poll_Nature-of-the-Sample-and-Tables_Pres.-Trump-Congress-and-the-Midterm-Elections_July-2018_181807241056.pdf#page=3",53415,84551,"7/25/18 12:03",NA,183,NA
"6027","Donald Trump",NA,NA,"7/18/18","7/22/18","Rasmussen Reports",1500,NA,"lv",NA,46,53,NA,NA,TRUE,"https://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history",53394,84501,"7/23/18 09:57",NA,277,NA
"6028","Donald Trump",NA,NA,"7/18/18","7/22/18","Ipsos",1543,NA,"a",NA,41.6,52.2,NA,NA,TRUE,"http://polling.reuters.com/#poll/CP3_2/",53410,84532,"7/24/18 16:50",NA,154,NA
"6029","Donald Trump",NA,NA,"7/18/18","7/22/18","Ipsos",1255,NA,"rv",NA,44.2,52.8,NA,NA,TRUE,"http://polling.reuters.com/#poll/CP3_2/filters/PD1:1",53410,84536,"7/24/18 16:50",NA,154,NA
"6030","Donald Trump",NA,NA,"7/17/18","7/22/18","KFF",1200,NA,"a",NA,40,55,NA,NA,NA,"http://files.kff.org/attachment/Topline-Kaiser-Health-Tracking-Poll-July-2018-Changes-to-the-Affordable-Care-Act-Health-Care-in-the-2018-Midterms-and-the-Supreme-Court",53417,84554,"7/25/18 12:03",NA,419,NA
"6031","Donald Trump",NA,NA,"7/16/18","7/22/18","Gallup",1500,NA,"a",NA,42,54,NA,NA,NA,"http://news.gallup.com/poll/203207/trump-job-approval-weekly.aspx",53395,84502,"7/23/18 13:11",NA,112,NA
"6032","Donald Trump",NA,NA,"7/20/18","7/21/18","YouGov",1000,NA,"a",NA,42,50,NA,NA,NA,"https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/nymoi1vnuu/tabs_Trump_Tweets_20180720.pdf",53398,84506,"7/23/18 13:56",NA,391,NA
"6033","Donald Trump",NA,NA,"7/20/18","7/21/18","YouGov",862,NA,"rv",NA,42,55,NA,NA,NA,"https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/nymoi1vnuu/tabs_Trump_Tweets_20180720.pdf",53398,84507,"7/23/18 13:56",NA,391,NA
"6034","Donald Trump",NA,NA,"7/17/18","7/21/18","Ipsos",2325,NA,"a",NA,41.3,53,NA,NA,TRUE,"http://polling.reuters.com/#poll/CP3_2/",53411,84533,"7/24/18 16:50",NA,154,NA
"6035","Donald Trump",NA,NA,"7/17/18","7/21/18","Ipsos",1892,NA,"rv",NA,43.8,53,NA,NA,TRUE,"http://polling.reuters.com/#poll/CP3_2/filters/PD1:1",53411,84537,"7/24/18 16:50",NA,154,NA
"6036","Donald Trump",NA,NA,"7/19/18","7/20/18","YouGov",1000,NA,"a",NA,39,54,NA,NA,NA,"https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/x00avwmsah/tabs_Trump_Tweets_20180719.pdf",53392,84497,"7/21/18 11:26",NA,391,NA
"6037","Donald Trump",NA,NA,"7/19/18","7/20/18","YouGov",874,NA,"rv",NA,44,53,NA,NA,NA,"https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/x00avwmsah/tabs_Trump_Tweets_20180719.pdf",53392,84498,"7/21/18 11:26",NA,391,NA
"6038","Donald Trump",NA,NA,"7/19/18","7/20/18","SurveyMonkey",52211,NA,"a",NA,45,53,NA,NA,NA,"https://www.axios.com/voter-subgroups-2018-midterm-presidential-views-f62b9698-7a26-40c9-9c60-e8aeae0b07b2.html",53444,84603,"7/30/18 21:55",NA,324,NA
"6039","Donald Trump",NA,NA,"7/17/18","7/20/18","American Research Group",1100,NA,"a",NA,37,57,NA,NA,NA,"https://americanresearchgroup.com/economy/",53396,84503,"7/23/18 13:56",NA,9,NA
"6040","Donald Trump",NA,NA,"7/17/18","7/20/18","American Research Group",992,NA,"rv",NA,37,58,NA,NA,NA,"https://americanresearchgroup.com/economy/",53396,84504,"7/23/18 13:56",NA,9,NA
"6041","Donald Trump",NA,NA,"7/16/18","7/20/18","Ipsos",3042,NA,"a",NA,40.8,53.1,NA,NA,TRUE,"http://polling.reuters.com/#poll/CP3_2/",53412,84534,"7/24/18 16:50",NA,154,NA
"6042","Donald Trump",NA,NA,"7/16/18","7/20/18","Ipsos",2478,NA,"rv",NA,43.6,52.9,NA,NA,TRUE,"http://polling.reuters.com/#poll/CP3_2/filters/PD1:1",53412,84538,"7/24/18 16:50",NA,154,NA
"6043","Donald Trump",NA,NA,"6/19/18","7/20/18","SurveyMonkey",52211,NA,"a",NA,45,53,NA,NA,NA,"https://drive.google.com/file/d/1f8Mo-Mf9eLt1y6Cemy9lKTcS4Ljv1VJN/view",56884,91774,"11/16/18 10:41",NA,324,NA
"6044","Donald Trump",NA,NA,"7/18/18","7/19/18","YouGov",1000,NA,"a",NA,42,50,NA,NA,NA,"https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/2ua18qqc66/tabs_Trump_Tweets_20180718.pdf",53391,84495,"7/21/18 11:26",NA,391,NA
"6045","Donald Trump",NA,NA,"7/18/18","7/19/18","YouGov",890,NA,"rv",NA,43,55,NA,NA,NA,"https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/2ua18qqc66/tabs_Trump_Tweets_20180718.pdf",53391,84496,"7/21/18 11:26",NA,391,NA
"6046","Donald Trump",NA,NA,"7/18/18","7/19/18","Public Policy Polling",514,NA,"rv",NA,43,52,NA,NA,NA,"http://www.protectourcare.org/wp-content/uploads/2018/07/ACA-Repeal-July-23-Memo-Results-1.pdf",53397,84505,"7/23/18 13:56",NA,263,NA
"6047","Donald Trump",NA,NA,"7/17/18","7/19/18","Rasmussen Reports",1500,NA,"lv",NA,44,55,NA,NA,TRUE,"https://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history",53386,84480,"7/20/18 09:42",NA,277,NA
"6048","Donald Trump",NA,NA,"7/17/18","7/19/18","YouGov",1000,NA,"a",NA,38,52,NA,NA,NA,"https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/k3y3gw5cd4/tabs_Trump_Tweets_20180717.pdf",53390,84493,"7/21/18 11:26",NA,391,NA
"6049","Donald Trump",NA,NA,"7/17/18","7/19/18","YouGov",883,NA,"rv",NA,42,55,NA,NA,NA,"https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/k3y3gw5cd4/tabs_Trump_Tweets_20180717.pdf",53390,84494,"7/21/18 11:26",NA,391,NA
"6050","Donald Trump",NA,NA,"7/15/18","7/19/18","Ipsos",2970,NA,"a",NA,41.1,53.1,NA,NA,TRUE,"http://polling.reuters.com/#poll/CP3_2/",53387,84487,"7/20/18 16:51",NA,154,NA
"6051","Donald Trump",NA,NA,"7/15/18","7/19/18","Ipsos",2430,NA,"rv",NA,44.2,52.3,NA,NA,TRUE,"http://polling.reuters.com/#poll/CP3_2/filters/PD1:1",53387,84490,"7/20/18 16:51",NA,154,NA
"6052","Donald Trump",NA,NA,"7/17/18","7/18/18","Morning Consult",1984,NA,"rv",NA,46,52,NA,NA,NA,"https://www.stopthehit.com/wp-content/uploads/2018/07/Stop-the-HIT-Coalition-Poll_Toplines.pdf",67034,125256,"7/9/20 12:00",NA,218,NA
"6053","Donald Trump",NA,NA,"7/16/18","7/18/18","Rasmussen Reports",1500,NA,"lv",NA,45,54,NA,NA,TRUE,"https://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history",53383,84474,"7/19/18 09:40",NA,277,NA
"6054","Donald Trump",NA,NA,"7/16/18","7/18/18","YouGov",1000,NA,"a",NA,42,49,NA,NA,NA,"https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/ry9lu5qmpm/tabs_Trump_Tweets_20180716.pdf",53385,84477,"7/19/18 14:54",NA,391,NA
"6055","Donald Trump",NA,NA,"7/16/18","7/18/18","YouGov",883,NA,"rv",NA,44,53,NA,NA,NA,"https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/ry9lu5qmpm/tabs_Trump_Tweets_20180716.pdf",53385,84478,"7/19/18 14:54",NA,391,NA
"6056","Donald Trump",NA,NA,"7/15/18","7/18/18","Hart Research Associates/Public Opinion Strategies",900,NA,"rv",NA,45,52,NA,NA,NA,"https://www.nbcnews.com/politics/first-read/nbc-wsj-poll-public-gives-trump-thumbs-down-russia-thumbs-n893266?cid=par-twitter-feed_20180722",53393,84499,"7/22/18 17:41",NA,221,NA
"6057","Donald Trump",NA,NA,"7/14/18","7/18/18","Ipsos",2877,NA,"a",NA,40.7,53.6,NA,NA,TRUE,"http://polling.reuters.com/#poll/CP3_2/",53388,84488,"7/20/18 16:51",NA,154,NA
"6058","Donald Trump",NA,NA,"7/14/18","7/18/18","Ipsos",2380,NA,"rv",NA,43.2,53.3,NA,NA,TRUE,"http://polling.reuters.com/#poll/CP3_2/filters/PD1:1",53388,84491,"7/20/18 16:51",NA,154,NA
"6059","Donald Trump",NA,NA,"7/12/18","7/18/18","SurveyMonkey",10522,NA,"a",NA,44,54,NA,NA,NA,"https://drive.google.com/file/d/1eVK7UHzspMcTicgv1V6jq3QG4kJe-6ep/view",53384,84475,"7/19/18 12:42",NA,324,NA
"6060","Donald Trump",NA,NA,"7/12/18","7/18/18","SurveyMonkey",9314,NA,"rv",NA,45,54,NA,NA,NA,"https://drive.google.com/file/d/1eVK7UHzspMcTicgv1V6jq3QG4kJe-6ep/view",53384,84476,"7/19/18 12:42",NA,324,NA
"6061","Donald Trump",NA,NA,"7/16/18","7/17/18","SurveyMonkey",2100,NA,"a",NA,45,52,NA,NA,NA,"https://drive.google.com/file/d/1xPptjIZyzZVxPLXQmDdf1GQo93UX2lPd/view",56885,91775,"11/16/18 10:41",NA,324,NA
"6062","Donald Trump",NA,NA,"7/16/18","7/17/18","SurveyMonkey",1862,NA,"rv",NA,46,53,NA,NA,NA,"https://drive.google.com/file/d/1xPptjIZyzZVxPLXQmDdf1GQo93UX2lPd/view",56885,91776,"11/16/18 10:41",NA,324,NA
"6063","Donald Trump",NA,NA,"7/16/18","7/17/18","Morning Consult",2200,NA,"a",NA,43,51,NA,NA,NA,"https://morningconsult.com/wp-content/uploads/2018/08/180730_crosstabs_BRANDS_TOTAL_v2_DK.pdf",57252,92548,"1/8/19 23:33",NA,218,NA
"6064","Donald Trump",NA,NA,"7/16/18","7/17/18","Ipsos",1520,NA,"a",NA,39,54,NA,NA,NA,"https://www.ipsos.com/sites/default/files/ct/news/documents/2018-07/2018_reuters_tracking_-_russia_7_18_2018.pdf",57763,93804,"3/26/19 22:02",NA,154,NA
